"Fundamental + Harmonic distortion components"					
"Woofer"		"Tweeter"		"Port"	
"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"
16,936.5	64.0846	17,416.6	110.737	16,936.5	45.1817
16,936.9	64.0807	17,417	110.736	16,936.9	45.1782
16,937.3	64.0768	17,417.4	110.735	16,937.3	45.1749
16,937.6	64.073	17,417.7	110.734	16,937.6	45.172
16,938	64.0691	17,418.1	110.733	16,938	45.1694
16,938.4	64.0653	17,418.5	110.732	16,938.4	45.1674
16,938.7	64.0605	17,418.8	110.731	16,938.7	45.1615
16,939.1	64.0566	17,419.2	110.729	16,939.1	45.1606
16,939.5	64.0528	17,419.6	110.728	16,939.5	45.1603
16,939.8	64.0489	17,419.9	110.727	16,939.8	45.1607
16,940.2	64.045	17,420.3	110.726	16,940.2	45.1618
16,940.6	64.0411	17,420.7	110.725	16,940.6	45.1636
16,940.9	64.0372	17,421	110.724	16,940.9	45.166
16,941.3	64.0332	17,421.4	110.723	16,941.3	45.1688
16,941.7	64.0293	17,421.8	110.721	16,941.7	45.1718
16,942	64.0253	17,422.1	110.72	16,942	45.1748
16,942.4	64.0213	17,422.5	110.719	16,942.4	45.1777
16,942.8	64.0172	17,422.9	110.718	16,942.8	45.1803
16,943.1	64.0131	17,423.2	110.717	16,943.1	45.1827
16,943.5	64.009	17,423.6	110.716	16,943.5	45.1847
16,943.8	64.0049	17,423.9	110.715	16,943.8	45.1865
16,944.2	64.0007	17,424.3	110.714	16,944.2	45.188
16,944.6	63.9965	17,424.7	110.713	16,944.6	45.1893
16,944.9	63.9922	17,425	110.712	16,944.9	45.1904
16,945.3	63.9879	17,425.4	110.711	16,945.3	45.1914
16,945.7	63.9836	17,425.8	110.71	16,945.7	45.1922
16,946	63.9792	17,426.1	110.709	16,946	45.1929
16,946.4	63.9747	17,426.5	110.708	16,946.4	45.1935
16,946.8	63.9702	17,426.9	110.707	16,946.8	45.1941
16,947.1	63.9657	17,427.2	110.706	16,947.1	45.1946
16,947.5	63.9611	17,427.6	110.705	16,947.5	45.1951
16,947.9	63.9564	17,428	110.704	16,947.9	45.1956
16,948.2	63.9517	17,428.3	110.703	16,948.2	45.1961
16,948.6	63.9469	17,428.7	110.702	16,948.6	45.1967
16,949	63.9421	17,429.1	110.701	16,949	45.1972
16,949.3	63.9372	17,429.4	110.699	16,949.3	45.1978
16,949.7	63.9323	17,429.8	110.698	16,949.7	45.1984
16,950.1	63.9272	17,430.2	110.697	16,950.1	45.1991
16,950.4	63.9221	17,430.5	110.696	16,950.4	45.1997
16,950.8	63.917	17,430.9	110.695	16,950.8	45.2004
16,951.2	63.9117	17,431.3	110.694	16,951.2	45.2012
16,951.5	63.9064	17,431.6	110.693	16,951.5	45.2019
16,951.9	63.9011	17,432	110.692	16,951.9	45.2026
16,952.3	63.8956	17,432.4	110.691	16,952.3	45.2034
16,952.6	63.8902	17,432.7	110.69	16,952.6	45.2041
16,953	63.8846	17,433.1	110.689	16,953	45.2047
16,953.4	63.879	17,433.5	110.688	16,953.4	45.2053
16,953.7	63.8733	17,433.8	110.687	16,953.7	45.2059
16,954.1	63.8677	17,434.2	110.685	16,954.1	45.2063
16,954.5	63.8619	17,434.6	110.684	16,954.5	45.2066
16,954.8	63.8562	17,434.9	110.683	16,954.8	45.2068
16,955.2	63.8504	17,435.3	110.682	16,955.2	45.2069
16,955.6	63.8446	17,435.7	110.681	16,955.6	45.2068
16,955.9	63.8389	17,436	110.68	16,955.9	45.2066
16,956.3	63.8332	17,436.4	110.679	16,956.3	45.2063
16,956.7	63.8275	17,436.8	110.678	16,956.7	45.2058
16,957	63.8218	17,437.1	110.677	16,957	45.2051
16,957.4	63.8162	17,437.5	110.676	16,957.4	45.2042
16,957.8	63.8129	17,437.9	110.675	16,957.8	45.2049
16,958.1	63.8074	17,438.2	110.674	16,958.1	45.2039
16,958.5	63.8021	17,438.6	110.673	16,958.5	45.2027
16,958.9	63.7968	17,439	110.671	16,958.9	45.2013
16,959.2	63.7916	17,439.3	110.67	16,959.2	45.1998
16,959.6	63.7836	17,439.7	110.669	16,959.6	45.1984
16,960	63.7788	17,440.1	110.668	16,960	45.1965
16,960.3	63.7742	17,440.4	110.667	16,960.3	45.1945
16,960.7	63.7696	17,440.8	110.666	16,960.7	45.1924
16,961.1	63.7653	17,441.2	110.665	16,961.1	45.1901
16,961.4	63.761	17,441.5	110.663	16,961.4	45.1877
16,961.8	63.7569	17,441.9	110.662	16,961.8	45.1853
16,962.2	63.7529	17,442.3	110.661	16,962.2	45.1827
16,962.5	63.7491	17,442.6	110.66	16,962.5	45.18
16,962.9	63.7454	17,443	110.659	16,962.9	45.1773
16,963.3	63.7417	17,443.4	110.658	16,963.3	45.1745
16,963.6	63.7382	17,443.7	110.657	16,963.6	45.1717
16,964	63.7348	17,444.1	110.656	16,964	45.1688
16,964.4	63.7315	17,444.5	110.655	16,964.4	45.1659
16,964.7	63.7283	17,444.8	110.654	16,964.7	45.163
16,965.1	63.7251	17,445.2	110.653	16,965.1	45.1601
16,965.5	63.722	17,445.6	110.652	16,965.5	45.1573
16,965.8	63.719	17,445.9	110.65	16,965.8	45.1544
16,966.2	63.716	17,446.3	110.649	16,966.2	45.1516
16,966.6	63.713	17,446.7	110.648	16,966.6	45.1488
16,966.9	63.71	17,447	110.647	16,966.9	45.1462
16,967.3	63.7071	17,447.4	110.646	16,967.3	45.1436
16,967.7	63.7042	17,447.8	110.645	16,967.7	45.1411
16,968	63.7012	17,448.1	110.645	16,968	45.1387
16,968.4	63.6982	17,448.5	110.643	16,968.4	45.1365
16,968.8	63.6953	17,448.9	110.642	16,968.8	45.1344
16,969.1	63.6923	17,449.2	110.641	16,969.1	45.1325
16,969.5	63.6892	17,449.6	110.64	16,969.5	45.1307
16,969.8	63.6861	17,450	110.639	16,969.8	45.1291
16,970.2	63.683	17,450.3	110.638	16,970.2	45.1276
16,970.6	63.6799	17,450.7	110.637	16,970.6	45.1264
16,970.9	63.6767	17,451.1	110.636	16,970.9	45.1253
16,971.3	63.6735	17,451.4	110.635	16,971.3	45.1243
16,971.7	63.6702	17,451.8	110.634	16,971.7	45.1236
16,972	63.6669	17,452.1	110.633	16,972	45.1229
16,972.4	63.6636	17,452.5	110.632	16,972.4	45.1224
16,972.8	63.6603	17,452.9	110.63	16,972.8	45.122
16,973.1	63.6569	17,453.2	110.629	16,973.1	45.1217
16,973.5	63.6535	17,453.6	110.628	16,973.5	45.1215
16,973.9	63.65	17,454	110.627	16,973.9	45.1213
16,974.2	63.6466	17,454.3	110.626	16,974.2	45.1212
16,974.6	63.6431	17,454.7	110.625	16,974.6	45.1212
16,975	63.6397	17,455.1	110.624	16,975	45.1211
16,975.3	63.6362	17,455.4	110.623	16,975.3	45.1211
16,975.7	63.6327	17,455.8	110.622	16,975.7	45.1211
16,976.1	63.6292	17,456.2	110.621	16,976.1	45.1212
16,976.4	63.6258	17,456.5	110.62	16,976.4	45.1213
16,976.8	63.6223	17,456.9	110.619	16,976.8	45.1214
16,977.2	63.6189	17,457.3	110.618	16,977.2	45.1216
16,977.5	63.6155	17,457.6	110.616	16,977.5	45.1218
16,977.9	63.612	17,458	110.615	16,977.9	45.1221
16,978.3	63.6087	17,458.4	110.614	16,978.3	45.1226
16,978.6	63.6053	17,458.7	110.613	16,978.6	45.1231
16,979	63.6039	17,459.1	110.612	16,979	45.1205
16,979.4	63.6006	17,459.5	110.611	16,979.4	45.1212
16,979.7	63.5973	17,459.8	110.61	16,979.7	45.122
16,980.1	63.594	17,460.2	110.609	16,980.1	45.123
16,980.5	63.5907	17,460.6	110.608	16,980.5	45.1242
16,980.8	63.5862	17,460.9	110.607	16,980.8	45.1231
16,981.2	63.5829	17,461.3	110.606	16,981.2	45.1247
16,981.6	63.5797	17,461.7	110.605	16,981.6	45.1264
16,981.9	63.5765	17,462	110.603	16,981.9	45.1284
16,982.3	63.5733	17,462.4	110.602	16,982.3	45.1305
16,982.7	63.5701	17,462.8	110.601	16,982.7	45.1329
16,983	63.5669	17,463.1	110.6	16,983	45.1353
16,983.4	63.5637	17,463.5	110.599	16,983.4	45.1379
16,983.8	63.5606	17,463.9	110.597	16,983.8	45.1405
16,984.1	63.5574	17,464.2	110.596	16,984.1	45.1432
16,984.5	63.5542	17,464.6	110.595	16,984.5	45.1458
16,984.9	63.5511	17,465	110.594	16,984.9	45.1482
16,985.2	63.5479	17,465.3	110.593	16,985.2	45.1505
16,985.6	63.5447	17,465.7	110.592	16,985.6	45.1525
16,986	63.5416	17,466.1	110.591	16,986	45.1542
16,986.3	63.5384	17,466.4	110.59	16,986.3	45.1556
16,986.7	63.5352	17,466.8	110.589	16,986.7	45.1567
16,987.1	63.532	17,467.2	110.588	16,987.1	45.1574
16,987.4	63.5288	17,467.5	110.587	16,987.4	45.1577
16,987.8	63.5255	17,467.9	110.585	16,987.8	45.1577
16,988.2	63.5222	17,468.3	110.584	16,988.2	45.1572
16,988.5	63.5189	17,468.6	110.583	16,988.5	45.1564
16,988.9	63.5156	17,469	110.582	16,988.9	45.1552
16,989.3	63.5122	17,469.4	110.582	16,989.3	45.1536
16,989.6	63.5088	17,469.7	110.581	16,989.6	45.1516
16,990	63.5053	17,470.1	110.579	16,990	45.1492
16,990.4	63.5018	17,470.5	110.578	16,990.4	45.1464
16,990.7	63.4982	17,470.8	110.577	16,990.7	45.1433
16,991.1	63.4946	17,471.2	110.576	16,991.1	45.1398
16,991.5	63.4909	17,471.6	110.575	16,991.5	45.1358
16,991.8	63.4872	17,471.9	110.574	16,991.8	45.1315
16,992.2	63.4834	17,472.3	110.573	16,992.2	45.1268
16,992.6	63.4795	17,472.7	110.572	16,992.6	45.1216
16,992.9	63.4756	17,473	110.571	16,992.9	45.1161
16,993.3	63.4715	17,473.4	110.57	16,993.3	45.1101
16,993.7	63.4674	17,473.8	110.569	16,993.7	45.1037
16,994	63.4632	17,474.1	110.567	16,994	45.0969
16,994.4	63.459	17,474.5	110.566	16,994.4	45.0896
16,994.8	63.4546	17,474.9	110.565	16,994.8	45.082
16,995.1	63.4502	17,475.2	110.564	16,995.1	45.074
16,995.5	63.4457	17,475.6	110.563	16,995.5	45.0656
16,995.8	63.4412	17,476	110.562	16,995.8	45.0569
16,996.2	63.4366	17,476.3	110.561	16,996.2	45.048
16,996.6	63.4319	17,476.7	110.56	16,996.6	45.0389
16,996.9	63.4272	17,477.1	110.559	16,996.9	45.0296
16,997.3	63.4225	17,477.4	110.558	16,997.3	45.0203
16,997.7	63.4178	17,477.8	110.557	16,997.7	45.0111
16,998	63.4131	17,478.1	110.555	16,998	45.0019
16,998.4	63.4083	17,478.5	110.554	16,998.4	44.9928
16,998.8	63.4037	17,478.9	110.553	16,998.8	44.9839
16,999.1	63.3991	17,479.2	110.552	16,999.1	44.9752
16,999.5	63.3945	17,479.6	110.551	16,999.5	44.9668
16,999.9	63.39	17,480	110.55	16,999.9	44.9585
17,000.2	63.3859	17,480.3	110.549	17,000.2	44.9559
17,000.6	63.3816	17,480.7	110.548	17,000.6	44.9482
17,001	63.3774	17,481.1	110.547	17,001	44.9408
17,001.3	63.3733	17,481.4	110.546	17,001.3	44.9335
17,001.7	63.3655	17,481.8	110.544	17,001.7	44.9253
17,002.1	63.3618	17,482.2	110.543	17,002.1	44.9188
17,002.4	63.3583	17,482.5	110.542	17,002.4	44.9124
17,002.8	63.3549	17,482.9	110.541	17,002.8	44.9062
17,003.2	63.3516	17,483.3	110.54	17,003.2	44.9002
17,003.5	63.3484	17,483.6	110.538	17,003.5	44.8944
17,003.9	63.3454	17,484	110.537	17,003.9	44.8888
17,004.3	63.3425	17,484.4	110.536	17,004.3	44.8833
17,004.6	63.3397	17,484.7	110.535	17,004.6	44.878
17,005	63.337	17,485.1	110.534	17,005	44.8728
17,005.4	63.3344	17,485.5	110.533	17,005.4	44.8678
17,005.7	63.332	17,485.8	110.532	17,005.7	44.8629
17,006.1	63.3295	17,486.2	110.531	17,006.1	44.8582
17,006.5	63.3272	17,486.6	110.53	17,006.5	44.8537
17,006.8	63.325	17,486.9	110.529	17,006.8	44.8493
17,007.2	63.3227	17,487.3	110.527	17,007.2	44.845
17,007.6	63.3206	17,487.7	110.526	17,007.6	44.8409
17,007.9	63.3185	17,488	110.525	17,007.9	44.8369
17,008.3	63.3164	17,488.4	110.524	17,008.3	44.8331
17,008.7	63.3143	17,488.8	110.523	17,008.7	44.8295
17,009	63.3122	17,489.1	110.522	17,009	44.826
17,009.4	63.3102	17,489.5	110.521	17,009.4	44.8227
17,009.8	63.3081	17,489.9	110.52	17,009.8	44.8195
17,010.1	63.306	17,490.2	110.519	17,010.1	44.8165
17,010.5	63.3039	17,490.6	110.518	17,010.5	44.8137
17,010.9	63.3018	17,491	110.517	17,010.9	44.811
17,011.2	63.2996	17,491.3	110.516	17,011.2	44.8085
17,011.6	63.2974	17,491.7	110.515	17,011.6	44.8062
17,012	63.2952	17,492.1	110.514	17,012	44.8041
17,012.3	63.2929	17,492.4	110.513	17,012.3	44.8022
17,012.7	63.2905	17,492.8	110.511	17,012.7	44.8005
17,013.1	63.288	17,493.2	110.51	17,013.1	44.7991
17,013.4	63.2855	17,493.5	110.509	17,013.4	44.7978
17,013.8	63.2829	17,493.9	110.508	17,013.8	44.7968
17,014.2	63.2803	17,494.3	110.507	17,014.2	44.7961
17,014.5	63.2775	17,494.6	110.506	17,014.5	44.7956
17,014.9	63.2747	17,495	110.505	17,014.9	44.7954
17,015.3	63.2718	17,495.4	110.504	17,015.3	44.7954
17,015.6	63.2688	17,495.7	110.503	17,015.6	44.7958
17,016	63.2658	17,496.1	110.502	17,016	44.7965
17,016.4	63.2626	17,496.5	110.5	17,016.4	44.7975
17,016.7	63.2594	17,496.8	110.499	17,016.7	44.7988
17,017.1	63.2561	17,497.2	110.498	17,017.1	44.8005
17,017.5	63.2528	17,497.6	110.497	17,017.5	44.8026
17,017.8	63.2494	17,497.9	110.496	17,017.8	44.8051
17,018.2	63.2459	17,498.3	110.495	17,018.2	44.8081
17,018.6	63.2424	17,498.7	110.494	17,018.6	44.8115
17,018.9	63.2388	17,499	110.493	17,018.9	44.8153
17,019.3	63.2352	17,499.4	110.492	17,019.3	44.8197
17,019.7	63.2315	17,499.8	110.491	17,019.7	44.8247
17,020	63.2278	17,500.1	110.489	17,020	44.8304
17,020.4	63.2241	17,500.5	110.488	17,020.4	44.8367
17,020.8	63.2203	17,500.9	110.487	17,020.8	44.8438
17,021.1	63.2165	17,501.2	110.486	17,021.1	44.8516
17,021.5	63.2127	17,501.6	110.485	17,021.5	44.8602
17,021.9	63.2086	17,502	110.484	17,021.9	44.8561
17,022.2	63.2047	17,502.3	110.483	17,022.2	44.865
17,022.6	63.1965	17,502.7	110.482	17,022.6	44.8696
17,022.9	63.1925	17,503.1	110.481	17,022.9	44.8782
17,023.3	63.1884	17,503.4	110.479	17,023.3	44.8863
17,023.7	63.1843	17,503.8	110.478	17,023.7	44.8937
17,024	63.1802	17,504.2	110.477	17,024	44.9006
17,024.4	63.176	17,504.5	110.476	17,024.4	44.9071
17,024.8	63.1718	17,504.9	110.474	17,024.8	44.9131
17,025.1	63.1675	17,505.2	110.473	17,025.1	44.9189
17,025.5	63.1632	17,505.6	110.472	17,025.5	44.9244
17,025.9	63.1587	17,506	110.471	17,025.9	44.9296
17,026.2	63.1542	17,506.3	110.47	17,026.2	44.9346
17,026.6	63.1496	17,506.7	110.469	17,026.6	44.9394
17,027	63.1448	17,507.1	110.468	17,027	44.944
17,027.3	63.1399	17,507.4	110.467	17,027.3	44.9484
17,027.7	63.1349	17,507.8	110.466	17,027.7	44.9526
17,028.1	63.1297	17,508.2	110.465	17,028.1	44.9566
17,028.4	63.1244	17,508.5	110.463	17,028.4	44.9604
17,028.8	63.1188	17,508.9	110.462	17,028.8	44.964
17,029.2	63.1131	17,509.3	110.461	17,029.2	44.9674
17,029.5	63.1072	17,509.6	110.46	17,029.5	44.9705
17,029.9	63.101	17,510	110.459	17,029.9	44.9734
17,030.3	63.0947	17,510.4	110.458	17,030.3	44.9761
17,030.6	63.0881	17,510.7	110.457	17,030.6	44.9786
17,031	63.0813	17,511.1	110.456	17,031	44.9808
17,031.4	63.0744	17,511.5	110.455	17,031.4	44.9827
17,031.7	63.0672	17,511.8	110.454	17,031.7	44.9845
17,032.1	63.0599	17,512.2	110.453	17,032.1	44.9859
17,032.5	63.0525	17,512.6	110.452	17,032.5	44.9872
17,032.8	63.045	17,512.9	110.451	17,032.8	44.9881
17,033.2	63.0375	17,513.3	110.45	17,033.2	44.9889
17,033.6	63.0301	17,513.7	110.448	17,033.6	44.9894
17,033.9	63.0228	17,514	110.447	17,033.9	44.9896
17,034.3	63.0157	17,514.4	110.446	17,034.3	44.9897
17,034.7	63.0088	17,514.8	110.445	17,034.7	44.9894
17,035	63.0021	17,515.1	110.444	17,035	44.989
17,035.4	62.9958	17,515.5	110.443	17,035.4	44.9883
17,035.8	62.9897	17,515.9	110.442	17,035.8	44.9874
17,036.1	62.9839	17,516.2	110.441	17,036.1	44.9863
17,036.5	62.9784	17,516.6	110.44	17,036.5	44.9849
17,036.9	62.9732	17,517	110.438	17,036.9	44.9834
17,037.2	62.9683	17,517.3	110.437	17,037.2	44.9816
17,037.6	62.9637	17,517.7	110.436	17,037.6	44.9796
17,038	62.9593	17,518.1	110.435	17,038	44.9774
17,038.3	62.9551	17,518.4	110.434	17,038.3	44.975
17,038.7	62.9512	17,518.8	110.433	17,038.7	44.9724
17,039.1	62.9475	17,519.2	110.432	17,039.1	44.9695
17,039.4	62.944	17,519.5	110.431	17,039.4	44.9665
17,039.8	62.9406	17,519.9	110.43	17,039.8	44.9633
17,040.2	62.9374	17,520.3	110.428	17,040.2	44.9598
17,040.5	62.9344	17,520.6	110.427	17,040.5	44.9561
17,040.9	62.9314	17,521	110.426	17,040.9	44.9522
17,041.3	62.9285	17,521.4	110.425	17,041.3	44.9481
17,041.6	62.9258	17,521.7	110.424	17,041.6	44.9438
17,042	62.923	17,522.1	110.423	17,042	44.9391
17,042.4	62.9204	17,522.5	110.422	17,042.4	44.9343
17,042.7	62.9177	17,522.8	110.421	17,042.7	44.9291
17,043.1	62.9122	17,523.2	110.42	17,043.1	44.9269
17,043.5	62.9041	17,523.6	110.418	17,043.5	44.9183
17,043.8	62.9015	17,523.9	110.417	17,043.8	44.9118
17,044.2	62.8988	17,524.3	110.416	17,044.2	44.9048
17,044.6	62.8961	17,524.7	110.415	17,044.6	44.8973
17,044.9	62.8934	17,525	110.414	17,044.9	44.8893
17,045.3	62.8905	17,525.4	110.412	17,045.3	44.8807
17,045.7	62.8876	17,525.8	110.411	17,045.7	44.8713
17,046	62.8846	17,526.1	110.41	17,046	44.8612
17,046.4	62.8815	17,526.5	110.409	17,046.4	44.8501
17,046.8	62.8783	17,526.9	110.408	17,046.8	44.8379
17,047.1	62.8749	17,527.2	110.407	17,047.1	44.8247
17,047.5	62.8714	17,527.6	110.406	17,047.5	44.8106
17,047.9	62.8678	17,528	110.404	17,047.9	44.7964
17,048.2	62.8641	17,528.3	110.403	17,048.2	44.7831
17,048.6	62.8602	17,528.7	110.402	17,048.6	44.771
17,048.9	62.8562	17,529.1	110.401	17,048.9	44.76
17,049.3	62.8521	17,529.4	110.4	17,049.3	44.75
17,049.7	62.8478	17,529.8	110.399	17,049.7	44.7409
17,050	62.8433	17,530.2	110.398	17,050	44.7326
17,050.4	62.8387	17,530.5	110.397	17,050.4	44.725
17,050.8	62.834	17,530.9	110.396	17,050.8	44.718
17,051.1	62.8291	17,531.2	110.394	17,051.1	44.7115
17,051.5	62.8241	17,531.6	110.393	17,051.5	44.7055
17,051.9	62.819	17,532	110.392	17,051.9	44.6999
17,052.2	62.8137	17,532.3	110.391	17,052.2	44.6947
17,052.6	62.8083	17,532.7	110.39	17,052.6	44.6898
17,053	62.8029	17,533.1	110.389	17,053	44.6853
17,053.3	62.7973	17,533.4	110.388	17,053.3	44.681
17,053.7	62.7916	17,533.8	110.387	17,053.7	44.6769
17,054.1	62.7858	17,534.2	110.386	17,054.1	44.673
17,054.4	62.7799	17,534.5	110.385	17,054.4	44.6693
17,054.8	62.774	17,534.9	110.384	17,054.8	44.6658
17,055.2	62.768	17,535.3	110.383	17,055.2	44.6623
17,055.5	62.762	17,535.6	110.382	17,055.5	44.659
17,055.9	62.7559	17,536	110.381	17,055.9	44.6558
17,056.3	62.7498	17,536.4	110.379	17,056.3	44.6525
17,056.6	62.7436	17,536.7	110.378	17,056.6	44.6493
17,057	62.7375	17,537.1	110.377	17,057	44.6461
17,057.4	62.7313	17,537.5	110.376	17,057.4	44.6429
17,057.7	62.725	17,537.8	110.375	17,057.7	44.6395
17,058.1	62.7188	17,538.2	110.374	17,058.1	44.6361
17,058.5	62.7126	17,538.6	110.373	17,058.5	44.6324
17,058.8	62.7063	17,538.9	110.372	17,058.8	44.6286
17,059.2	62.7	17,539.3	110.37	17,059.2	44.6244
17,059.6	62.6938	17,539.7	110.369	17,059.6	44.6199
17,059.9	62.6875	17,540	110.368	17,059.9	44.615
17,060.3	62.6811	17,540.4	110.367	17,060.3	44.6094
17,060.7	62.6748	17,540.8	110.366	17,060.7	44.6031
17,061	62.6684	17,541.1	110.365	17,061	44.5959
17,061.4	62.662	17,541.5	110.364	17,061.4	44.5882
17,061.8	62.6555	17,541.9	110.363	17,061.8	44.5811
17,062.1	62.649	17,542.2	110.361	17,062.1	44.576
17,062.5	62.6424	17,542.6	110.36	17,062.5	44.5734
17,062.9	62.6357	17,543	110.359	17,062.9	44.5733
17,063.2	62.629	17,543.3	110.358	17,063.2	44.576
17,063.6	62.6221	17,543.7	110.357	17,063.6	44.5821
17,064	62.6152	17,544.1	110.356	17,064	44.5936
17,064.3	62.5981	17,544.4	110.355	17,064.3	44.5871
17,064.7	62.5907	17,544.8	110.354	17,064.7	44.6058
17,065.1	62.5831	17,545.2	110.352	17,065.1	44.6165
17,065.4	62.5753	17,545.5	110.351	17,065.4	44.6244
17,065.8	62.5674	17,545.9	110.35	17,065.8	44.6306
17,066.2	62.5592	17,546.3	110.349	17,066.2	44.6357
17,066.5	62.5507	17,546.6	110.347	17,066.5	44.6399
17,066.9	62.542	17,547	110.346	17,066.9	44.6433
17,067.3	62.533	17,547.4	110.345	17,067.3	44.6462
17,067.6	62.5237	17,547.7	110.344	17,067.6	44.6486
17,068	62.514	17,548.1	110.343	17,068	44.6505
17,068.4	62.5039	17,548.5	110.342	17,068.4	44.652
17,068.7	62.4933	17,548.8	110.341	17,068.7	44.6532
17,069.1	62.4823	17,549.2	110.34	17,069.1	44.654
17,069.5	62.4706	17,549.6	110.338	17,069.5	44.6545
17,069.8	62.4583	17,549.9	110.337	17,069.8	44.6547
17,070.2	62.4452	17,550.3	110.336	17,070.2	44.6547
17,070.6	62.4312	17,550.7	110.335	17,070.6	44.6544
17,070.9	62.4161	17,551	110.334	17,070.9	44.6539
17,071.3	62.3996	17,551.4	110.333	17,071.3	44.6531
17,071.7	62.3818	17,551.8	110.332	17,071.7	44.6521
17,072	62.3631	17,552.1	110.331	17,072	44.6509
17,072.4	62.345	17,552.5	110.329	17,072.4	44.6496
17,072.8	62.3285	17,552.9	110.328	17,072.8	44.648
17,073.1	62.3135	17,553.2	110.327	17,073.1	44.6463
17,073.5	62.2999	17,553.6	110.326	17,073.5	44.6444
17,073.9	62.2874	17,554	110.325	17,073.9	44.6423
17,074.2	62.2758	17,554.3	110.324	17,074.2	44.6401
17,074.6	62.2651	17,554.7	110.323	17,074.6	44.6377
17,075	62.2552	17,555.1	110.322	17,075	44.6353
17,075.3	62.2459	17,555.4	110.321	17,075.3	44.6326
17,075.7	62.2373	17,555.8	110.32	17,075.7	44.6299
17,076.1	62.2292	17,556.2	110.319	17,076.1	44.6271
17,076.4	62.2217	17,556.5	110.318	17,076.4	44.6242
17,076.8	62.2146	17,556.9	110.316	17,076.8	44.6211
17,077.1	62.2081	17,557.2	110.315	17,077.1	44.6181
17,077.5	62.2019	17,557.6	110.314	17,077.5	44.6149
17,077.9	62.1962	17,558	110.313	17,077.9	44.6117
17,078.2	62.1909	17,558.3	110.312	17,078.2	44.6085
17,078.6	62.1859	17,558.7	110.311	17,078.6	44.6052
17,079	62.1813	17,559.1	110.31	17,079	44.602
17,079.3	62.1771	17,559.4	110.309	17,079.3	44.5987
17,079.7	62.1731	17,559.8	110.307	17,079.7	44.5955
17,080.1	62.1695	17,560.2	110.306	17,080.1	44.5923
17,080.4	62.1661	17,560.5	110.305	17,080.4	44.5891
17,080.8	62.163	17,560.9	110.304	17,080.8	44.586
17,081.2	62.1602	17,561.3	110.303	17,081.2	44.5831
17,081.5	62.1577	17,561.6	110.302	17,081.5	44.5802
17,081.9	62.1554	17,562	110.301	17,081.9	44.5774
17,082.3	62.1533	17,562.4	110.3	17,082.3	44.5748
17,082.6	62.1515	17,562.7	110.298	17,082.6	44.5724
17,083	62.1499	17,563.1	110.297	17,083	44.5701
17,083.4	62.1485	17,563.5	110.296	17,083.4	44.568
17,083.7	62.1473	17,563.8	110.295	17,083.7	44.5661
17,084.1	62.1464	17,564.2	110.294	17,084.1	44.5645
17,084.5	62.1456	17,564.6	110.293	17,084.5	44.563
17,084.8	62.1451	17,564.9	110.292	17,084.8	44.5618
17,085.2	62.1448	17,565.3	110.291	17,085.2	44.5609
17,085.6	62.132	17,565.7	110.289	17,085.6	44.5633
17,085.9	62.1321	17,566	110.288	17,085.9	44.5627
17,086.3	62.1323	17,566.4	110.287	17,086.3	44.5624
17,086.7	62.1328	17,566.8	110.286	17,086.7	44.5623
17,087	62.1335	17,567.1	110.284	17,087	44.5625
17,087.4	62.1344	17,567.5	110.283	17,087.4	44.563
17,087.8	62.1356	17,567.9	110.282	17,087.8	44.5637
17,088.1	62.1369	17,568.2	110.281	17,088.1	44.5648
17,088.5	62.1385	17,568.6	110.28	17,088.5	44.5661
17,088.9	62.1402	17,569	110.279	17,088.9	44.5677
17,089.2	62.1422	17,569.3	110.278	17,089.2	44.5696
17,089.6	62.1444	17,569.7	110.276	17,089.6	44.5719
17,090	62.1468	17,570.1	110.275	17,090	44.5745
17,090.3	62.1493	17,570.4	110.274	17,090.3	44.5774
17,090.7	62.152	17,570.8	110.273	17,090.7	44.5806
17,091.1	62.1548	17,571.2	110.272	17,091.1	44.5842
17,091.4	62.1576	17,571.5	110.271	17,091.4	44.5882
17,091.8	62.1605	17,571.9	110.27	17,091.8	44.5925
17,092.2	62.1633	17,572.3	110.269	17,092.2	44.597
17,092.5	62.1661	17,572.6	110.267	17,092.5	44.6017
17,092.9	62.1687	17,573	110.266	17,092.9	44.6064
17,093.3	62.1712	17,573.4	110.265	17,093.3	44.6109
17,093.6	62.1734	17,573.7	110.264	17,093.6	44.6151
17,094	62.1754	17,574.1	110.263	17,094	44.6186
17,094.4	62.1772	17,574.5	110.262	17,094.4	44.6215
17,094.7	62.1787	17,574.8	110.261	17,094.7	44.6235
17,095.1	62.1798	17,575.2	110.259	17,095.1	44.6246
17,095.5	62.1807	17,575.6	110.258	17,095.5	44.6248
17,095.8	62.1813	17,575.9	110.258	17,095.8	44.6241
17,096.2	62.1817	17,576.3	110.257	17,096.2	44.6224
